regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Brasil;;;76;;;;05/01/2021;1;210147125;7810400;56648;197732;1171;6963407;649261;
Brasil;;;76;;;;06/01/2021;1;210147125;7873830;63430;198974;1242;7036530;638326;
Brasil;;;76;;;;07/01/2021;1;210147125;7961673;87843;200498;1524;7096931;664244;
Brasil;;;76;;;;08/01/2021;1;210147125;8013708;52035;201460;962;7114474;697774;
Brasil;;;76;;;;09/01/2021;1;210147125;8075998;62290;202631;1171;7144011;729356;
Brasil;;;76;;;;10/01/2021;2;210147125;8105790;29792;203100;469;7167651;735039;
Brasil;;;76;;;;11/01/2021;2;210147125;8131612;25822;203580;480;7207483;720549;
Brasil;;;76;;;;12/01/2021;2;210147125;8195637;64025;204690;1110;7273707;717240;
Brasil;;;76;;;;13/01/2021;2;210147125;8256536;60899;205964;1274;7277195;713752;
Brasil;;;76;;;;13/01/2021;2;210147125;8256536;0;205964;0;7316944;733628;
Brasil;;;76;;;;14/01/2021;2;210147125;8324294;67758;207095;1131;7339703;777496;
Brasil;;;76;;;;15/01/2021;2;210147125;8393492;69198;208246;1151;7361379;823867;
Brasil;;;76;;;;16/01/2021;2;210147125;8455059;61567;209296;1050;7388784;856979;
Brasil;;;76;;;;17/01/2021;3;210147125;8488099;33040;209847;551;7411654;866598;
Brasil;;;76;;;;18/01/2021;3;210147125;8511770;23671;210299;452;7452047;849424;
Brasil;;;76;;;;19/01/2021;3;210147125;8573864;62094;211491;1192;7518846;843527;
Brasil;;;76;;;;20/01/2021;3;210147125;8638249;64385;212831;1340;7564622;860796;
Brasil;;;76;;;;21/01/2021;3;210147125;8697368;59119;214147;1316;7580741;902480;
Brasil;;;76;;;;22/01/2021;3;210147125;8753920;56552;215243;1096;7594771;943906;
Brasil;;;76;;;;23/01/2021;3;210147125;8816254;62334;216445;1202;7628438;971371;
Brasil;;;76;;;;24/01/2021;4;210147125;8844577;28323;217037;592;7653770;973770;
Brasil;;;76;;;;25/01/2021;4;210147125;8871393;26816;217664;627;7709602;944127;
Brasil;;;76;;;;26/01/2021;4;210147125;8933356;61963;218878;1214;7798655;915823;
Brasil;;;76;;;;27/01/2021;4;210147125;8996876;63520;220161;1283;7877337;899378;
Brasil;;;76;;;;28/01/2021;4;210147125;9058687;61811;221547;1386;7923794;913346;
Brasil;;;76;;;;29/01/2021;4;210147125;9118513;59826;222666;1119;7960643;935204;
Brasil;;;76;;;;30/01/2021;4;210147125;9176975;58462;223945;1279;7998246;954784;
Brasil;;;76;;;;31/01/2021;5;210147125;9204731;27756;224504;559;8027042;953185;
Brasil;;;76;;;;01/02/2021;5;210147125;9229322;24591;225099;595;8077967;926256;
Brasil;;;76;;;;02/02/2021;5;210147125;9283418;54096;226309;1210;8160929;896180;
Brasil;;;76;;;;03/02/2021;5;210147125;9339420;56002;227563;1254;8236864;874993;
Brasil;;;76;;;;04/02/2021;5;210147125;9396293;56873;228795;1232;8291763;875735;
Brasil;;;76;;;;05/02/2021;5;210147125;9447165;50872;230034;1239;8326798;890333;
Brasil;;;76;;;;06/02/2021;5;210147125;9497795;50630;231012;978;8363677;903106;
Brasil;;;76;;;;07/02/2021;6;210147125;9524640;26845;231534;522;8397187;895919;
Brasil;;;76;;;;08/02/2021;6;210147125;9548079;23439;232170;636;8447645;868264;
Brasil;;;76;;;;09/02/2021;6;210147125;9599565;51486;233520;1350;8523462;842583;
Brasil;;;76;;;;10/02/2021;6;210147125;9659167;59602;234850;1330;8596130;828187;
Brasil;;;76;;;;11/02/2021;6;210147125;9713909;54742;236201;1351;8643693;834015;
Brasil;;;76;;;;12/02/2021;6;210147125;9765455;51546;237489;1288;8678327;849639;
Brasil;;;76;;;;13/02/2021;6;210147125;9809754;44299;238532;1043;8710840;860382;
Brasil;;;76;;;;14/02/2021;7;210147125;9834513;24759;239245;713;8745424;849844;
Brasil;;;76;;;;15/02/2021;7;210147125;9866710;32197;239773;528;8805239;821698;
Brasil;;;76;;;;16/02/2021;7;210147125;9921981;55271;240940;1167;8883191;797850;
Brasil;;;76;;;;17/02/2021;7;210147125;9978747;56766;242090;1150;8950450;786207;
Brasil;;;76;;;;18/02/2021;7;210147125;10030626;51879;243457;1367;8995246;791923;
Brasil;;;76;;;;19/02/2021;7;210147125;10081676;51050;244765;1308;9029159;807752;
Brasil;;;76;;;;20/02/2021;7;210147125;10139148;57472;245977;1212;9067939;825232;
Brasil;;;76;;;;21/02/2021;8;210147125;10168174;29026;246504;527;9095483;826187;
Brasil;;;76;;;;22/02/2021;8;210147125;10195160;26986;247143;639;9139215;808802;
Brasil;;;76;;;;23/02/2021;8;210147125;10257875;62715;248529;1386;9215164;794182;
Brasil;;;76;;;;24/02/2021;8;210147125;10324463;66588;249957;1428;9281018;793488;
Brasil;;;76;;;;25/02/2021;8;210147125;10390461;65998;251498;1541;9323696;815267;
Brasil;;;76;;;;26/02/2021;8;210147125;10455630;65169;252835;1337;;;
Brasil;;;76;;;;27/02/2021;8;210147125;10517232;61602;254221;1386;9386440;876571;
Brasil;;;76;;;;28/02/2021;9;210147125;10551259;34027;254942;721;9411033;885284;
Brasil;;;76;;;;01/03/2021;9;210147125;10587001;35742;255720;778;9457100;874181;
Brasil;;;76;;;;02/03/2021;9;210147125;10646926;59925;257361;1641;9527173;862392;
Brasil;;;76;;;;03/03/2021;9;210147125;10718630;71704;259271;1910;9591590;867769;
Brasil;;;76;;;;04/03/2021;9;210147125;10793732;75102;260970;1699;9637020;895742;
Brasil;;;76;;;;05/03/2021;9;210147125;10869227;75495;262770;1800;9671410;935047;
Brasil;;;76;;;;06/03/2021;9;210147125;10938836;69609;264325;1555;9704351;970160;
Brasil;;;76;;;;07/03/2021;10;210147125;11019344;80508;265411;1086;9757178;996755;
Brasil;;;76;;;;08/03/2021;10;210147125;11051665;32321;266398;987;9782320;1002947;
Brasil;;;76;;;;09/03/2021;10;210147125;11122429;70764;268370;1972;9843218;1010841;
Brasil;;;76;;;;10/03/2021;10;210147125;11202305;79876;270656;2286;9913739;1017910;
Brasil;;;76;;;;11/03/2021;10;210147125;11277717;75412;272889;2233;9958566;1046262;
Brasil;;;76;;;;12/03/2021;10;210147125;11363380;85663;275105;2216;10000980;1087295;
Brasil;;;76;;;;13/03/2021;10;210147125;11439558;76178;277102;1997;10036947;1125509;
Brasil;;;76;;;;14/03/2021;11;210147125;11483370;43812;278229;1127;10063808;1141333;
Brasil;;;76;;;;15/03/2021;11;210147125;11519609;36239;279286;1057;10111954;1128369;
Brasil;;;76;;;;16/03/2021;11;210147125;11603535;83926;282127;2841;10204541;1116867;
Brasil;;;76;;;;17/03/2021;11;210147125;11693838;90303;284775;2648;10287057;1122006;
Brasil;;;76;;;;18/03/2021;11;210147125;11780820;86982;287499;2724;10339432;1153889;
Brasil;;;76;;;;19/03/2021;11;210147125;11871390;90570;290314;2815;10383460;1197616;
Brasil;;;76;;;;20/03/2021;11;210147125;11950459;79069;292752;2438;10419393;1238314;
Brasil;;;76;;;;21/03/2021;12;210147125;11998233;47774;294042;1290;10449933;1254258;
Brasil;;;76;;;;22/03/2021;12;210147125;12047526;49293;295425;1383;10507995;1244106;
Brasil;;;76;;;;23/03/2021;12;210147125;12130019;82493;298676;3251;10601658;1229685;
Brasil;;;76;;;;24/03/2021;12;210147125;12220011;89992;300685;2009;10689646;1229680;
Brasil;;;76;;;;25/03/2021;12;210147125;12320169;100158;303462;2777;10772549;1244158;
Brasil;;;76;;;;26/03/2021;12;210147125;12404414;84245;307112;3650;10824095;1273207;
Brasil;;;76;;;;27/03/2021;12;210147125;12490362;85948;310550;3438;10879627;1300185;
Brasil;;;76;;;;28/03/2021;13;210147125;12534688;44326;312206;1656;10912941;1309541;
Brasil;;;76;;;;29/03/2021;13;210147125;12573615;38927;313866;1660;10969247;1290502;
Brasil;;;76;;;;30/03/2021;13;210147125;12658109;84494;317646;3780;11074483;1265980;
Brasil;;;76;;;;31/03/2021;13;210147125;12748747;90638;321515;3869;11169937;1257295;
Brasil;;;76;;;;01/04/2021;13;210147125;12839844;91097;325284;3769;11239099;1275461;
Brasil;;;76;;;;02/04/2021;13;210147125;12910082;70238;328206;2922;11276628;1305248;
Brasil;;;76;;;;03/04/2021;13;210147125;12953597;43515;330193;1987;11305746;1317658;
Brasil;;;76;;;;04/04/2021;14;210147125;12984956;31359;331433;1240;11357521;1296002;
Brasil;;;76;;;;05/04/2021;14;210147125;13013601;28645;332752;1319;11436189;1244660;
Brasil;;;76;;;;06/04/2021;14;210147125;13100580;86979;336947;4195;11558784;1204849;
Brasil;;;76;;;;07/04/2021;14;210147125;13193205;92625;340776;3829;11664158;1188271;
Brasil;;;76;;;;08/04/2021;14;210147125;13279857;86652;345025;4249;11732193;1202639;
Brasil;;;76;;;;09/04/2021;14;210147125;13373174;93317;348718;3693;11791885;1232571;
Brasil;;;76;;;;10/04/2021;14;210147125;13445006;71832;351334;2616;11838564;1255108;
Brasil;;;76;;;;11/04/2021;15;210147125;13482023;37017;353137;1803;11880803;1248083;
Brasil;;;76;;;;12/04/2021;15;210147125;13517808;35785;354617;1480;11957068;1206123;
Brasil;;;76;;;;13/04/2021;15;210147125;13599994;82186;358425;3808;12074798;1166771;
Brasil;;;76;;;;14/04/2021;15;210147125;13673507;73513;361884;3459;12170771;1140852;
Brasil;;;76;;;;15/04/2021;15;210147125;13746681;73174;365444;3560;12236295;1144942;
Brasil;;;76;;;;16/04/2021;15;210147125;13832455;85774;368749;3305;12298863;1164843;
Brasil;;;76;;;;17/04/2021;15;210147125;13900091;67636;371678;2929;12344861;1183552;
Brasil;;;76;;;;18/04/2021;16;210147125;13943071;42980;373335;1657;12391599;1178137;
Brasil;;;76;;;;19/04/2021;16;210147125;13973695;30624;374682;1347;12460712;1138301;
Brasil;;;76;;;;20/04/2021;16;210147125;14043076;69381;378003;3321;12561689;1103384;
Brasil;;;76;;;;21/04/2021;16;210147125;14122795;79719;381475;3472;12646132;1095188;
Brasil;;;76;;;;22/04/2021;16;210147125;14167973;45178;383502;2027;12673785;1110686;
Brasil;;;76;;;;23/04/2021;16;210147125;14237078;69105;386416;2914;12711103;1139559;
Brasil;;;76;;;;24/04/2021;16;210147125;14308215;71137;389492;3076;12766772;1151951;
Brasil;;;76;;;;25/04/2021;17;210147125;14340787;32572;390797;1305;12809169;1140821;
Brasil;;;76;;;;26/04/2021;17;210147125;14369423;28636;391936;1139;12879051;1098436;
Brasil;;;76;;;;27/04/2021;17;210147125;14441563;72140;395022;3086;12992442;1054099;
Brasil;;;76;;;;28/04/2021;17;210147125;14521289;79726;398185;3163;13091714;1031390;
Brasil;;;76;;;;29/04/2021;17;210147125;14590678;69389;401186;3001;13152118;1037374;
Brasil;;;76;;;;30/04/2021;17;210147125;14659011;68333;403781;2595;13194538;1060692;
Brasil;;;76;;;;01/05/2021;17;210147125;14725975;66964;406437;2656;13242665;1076873;
Brasil;;;76;;;;02/05/2021;18;210147125;14754910;28935;407639;1202;13278718;1068553;
Brasil;;;76;;;;03/05/2021;18;210147125;14779529;24619;408622;983;13336476;1034431;
Brasil;;;76;;;;04/05/2021;18;210147125;14856888;77359;411588;2966;13442996;1002304;
Brasil;;;76;;;;05/05/2021;18;210147125;14930183;73295;414399;2811;13529572;986212;
Brasil;;;76;;;;06/05/2021;18;210147125;15003563;73380;416949;2550;13591335;995279;
Brasil;;;76;;;;07/05/2021;18;210147125;15082449;78886;419114;2165;13640478;1022857;
Brasil;;;76;;;;08/05/2021;18;210147125;15145879;63430;421316;2202;13677668;1046895;
Brasil;;;76;;;;09/05/2021;19;210147125;15184790;38911;422340;1024;13714135;1048315;
Brasil;;;76;;;;10/05/2021;19;210147125;15209990;25200;423229;889;13759125;1027636;
Brasil;;;76;;;;11/05/2021;19;210147125;15282705;72715;425540;2311;13847191;1009974;
Brasil;;;76;;;;12/05/2021;19;210147125;15359397;76692;428034;2494;13924217;1007146;
Brasil;;;76;;;;13/05/2021;19;210147125;15433989;74592;430417;2383;13979329;1024243;
Brasil;;;76;;;;14/05/2021;19;210147125;15519525;85536;432628;2211;14028355;1058542;
Brasil;;;76;;;;15/05/2021;19;210147125;15586534;67009;434715;2087;14062396;1089423;
Brasil;;;76;;;;16/05/2021;20;210147125;15627475;40941;435751;1036;14097287;1094437;
Brasil;;;76;;;;17/05/2021;20;210147125;15657391;29916;436537;786;14152433;1068421;
Brasil;;;76;;;;18/05/2021;20;210147125;15732836;75445;439050;2513;14247609;1046177;
Brasil;;;76;;;;19/05/2021;20;210147125;15812055;79219;441691;2641;14330118;1040246;
Brasil;;;76;;;;20/05/2021;20;210147125;15894094;82039;444094;2403;14385962;1064038;
Brasil;;;76;;;;21/05/2021;20;210147125;15970949;76855;446309;2215;14422209;1102431;
Brasil;;;76;;;;22/05/2021;20;210147125;16047439;76490;448208;1899;14462432;1136799;
Brasil;;;76;;;;23/05/2021;21;210147125;16083258;35819;449068;860;14492167;1142023;
Brasil;;;76;;;;24/05/2021;21;210147125;16120756;37498;449858;790;14552024;1118874;
Brasil;;;76;;;;25/05/2021;21;210147125;16194209;73453;452031;2173;14648332;1093846;
Brasil;;;76;;;;26/05/2021;21;210147125;16274695;80486;454429;2398;14733987;1086279;
Brasil;;;76;;;;27/05/2021;21;210147125;16342162;67467;456674;2245;14786292;1099196;
Brasil;;;76;;;;28/05/2021;21;210147125;16391930;49768;459045;2371;14811266;1121619;
Brasil;;;76;;;;29/05/2021;21;210147125;16471600;79670;461057;2012;14869696;1140847;
Brasil;;;76;;;;30/05/2021;22;210147125;16515120;43520;461931;874;14912744;1140445;
Brasil;;;76;;;;31/05/2021;22;210147125;16545554;30434;462791;860;14964631;1118132;
Brasil;;;76;;;;01/06/2021;22;210147125;16624480;78926;465199;2408;15068146;1091135;
Brasil;;;76;;;;02/06/2021;22;210147125;16720081;95601;467706;2507;15168330;1084045;
Brasil;;;76;;;;03/06/2021;22;210147125;16803472;83391;469388;1682;15228983;1105101;
Brasil;;;76;;;;04/06/2021;22;210147125;16841408;37936;470842;1454;15239692;1130874;
Brasil;;;76;;;;05/06/2021;22;210147125;16907425;66017;472531;1689;15290500;1144394;
Brasil;;;76;;;;06/06/2021;23;210147125;16947062;39637;473404;873;15342286;1131372;
Brasil;;;76;;;;07/06/2021;23;210147125;16984218;37156;474414;1010;15408401;1101403;
Brasil;;;76;;;;08/06/2021;23;210147125;17037129;52911;476792;2378;15494071;1066266;
Brasil;;;76;;;;09/06/2021;23;210147125;17122877;85748;479515;2723;15596816;1046546;
Brasil;;;76;;;;10/06/2021;23;210147125;17210969;88092;482019;2504;15670754;1058196;
Sul;RS;;43;;;;25/02/2020;9;11377239;0;0;0;0;;;
Sul;RS;;43;;;;26/02/2020;9;11377239;0;0;0;0;;;
Sul;RS;;43;;;;27/02/2020;9;11377239;0;0;0;0;;;
Sul;RS;;43;;;;28/02/2020;9;11377239;0;0;0;0;;;
Sul;RS;;43;;;;29/02/2020;9;11377239;0;0;0;0;;;
Sul;RS;;43;;;;01/03/2020;10;11377239;0;0;0;0;;;
Sul;RS;;43;;;;02/03/2020;10;11377239;0;0;0;0;;;
Sul;RS;;43;;;;03/03/2020;10;11377239;0;0;0;0;;;
Sul;RS;;43;;;;04/03/2020;10;11377239;0;0;0;0;;;
Sul;RS;;43;;;;05/03/2020;10;11377239;0;0;0;0;;;
Sul;RS;;43;;;;06/03/2020;10;11377239;0;0;0;0;;;
Sul;RS;;43;;;;07/03/2020;10;11377239;0;0;0;0;;;
Sul;RS;;43;;;;08/03/2020;11;11377239;0;0;0;0;;;
Sul;RS;;43;;;;09/03/2020;11;11377239;0;0;0;0;;;
Sul;RS;;43;;;;10/03/2020;11;11377239;1;1;0;0;;;
Sul;RS;;43;;;;11/03/2020;11;11377239;2;1;0;0;;;
Sul;RS;;43;;;;12/03/2020;11;11377239;4;2;0;0;;;
Sul;RS;;43;;;;13/03/2020;11;11377239;4;0;0;0;;;
Sul;RS;;43;;;;14/03/2020;11;11377239;6;2;0;0;;;
Sul;RS;;43;;;;15/03/2020;12;11377239;6;0;0;0;;;
Sul;RS;;43;;;;16/03/2020;12;11377239;6;0;0;0;;;
Sul;RS;;43;;;;17/03/2020;12;11377239;10;4;0;0;;;
Sul;RS;;43;;;;18/03/2020;12;11377239;19;9;0;0;;;
Sul;RS;;43;;;;19/03/2020;12;11377239;28;9;0;0;;;
Sul;RS;;43;;;;20/03/2020;12;11377239;37;9;0;0;;;
Sul;RS;;43;;;;21/03/2020;12;11377239;60;23;0;0;;;
Sul;RS;;43;;;;22/03/2020;13;11377239;72;12;0;0;;;
Sul;RS;;43;;;;23/03/2020;13;11377239;86;14;0;0;;;
Sul;RS;;43;;;;24/03/2020;13;11377239;98;12;0;0;;;
Sul;RS;;43;;;;25/03/2020;13;11377239;123;25;1;1;;;
Sul;RS;;43;;;;26/03/2020;13;11377239;168;45;1;0;;;
Sul;RS;;43;;;;27/03/2020;13;11377239;195;27;2;1;;;
Sul;RS;;43;;;;28/03/2020;13;11377239;197;2;2;0;;;
Sul;RS;;43;;;;29/03/2020;14;11377239;226;29;2;0;;;
Sul;RS;;43;;;;30/03/2020;14;11377239;241;15;3;1;;;
Sul;RS;;43;;;;31/03/2020;14;11377239;274;33;4;1;;;
Sul;RS;;43;;;;01/04/2020;14;11377239;306;32;4;0;;;
Sul;RS;;43;;;;02/04/2020;14;11377239;334;28;5;1;;;
Sul;RS;;43;;;;03/04/2020;14;11377239;396;62;5;0;;;
Sul;RS;;43;;;;04/04/2020;14;11377239;410;14;6;1;;;
Sul;RS;;43;;;;05/04/2020;15;11377239;418;8;7;1;;;
Sul;RS;;43;;;;06/04/2020;15;11377239;481;63;7;0;;;
Sul;RS;;43;;;;07/04/2020;15;11377239;508;27;8;1;;;
Sul;RS;;43;;;;08/04/2020;15;11377239;555;47;9;1;;;
Sul;RS;;43;;;;09/04/2020;15;11377239;618;63;12;3;;;
Sul;RS;;43;;;;10/04/2020;15;11377239;636;18;14;2;;;
Sul;RS;;43;;;;11/04/2020;15;11377239;640;4;15;1;;;
Sul;RS;;43;;;;12/04/2020;16;11377239;653;13;16;1;;;
Sul;RS;;43;;;;13/04/2020;16;11377239;664;11;16;0;;;
Sul;RS;;43;;;;14/04/2020;16;11377239;700;36;18;2;;;
Sul;RS;;43;;;;15/04/2020;16;11377239;747;47;19;1;;;
Sul;RS;;43;;;;16/04/2020;16;11377239;780;33;19;0;;;
Sul;RS;;43;;;;17/04/2020;16;11377239;802;22;22;3;;;
Sul;RS;;43;;;;18/04/2020;16;11377239;831;29;24;2;;;
Sul;RS;;43;;;;19/04/2020;17;11377239;854;23;24;0;;;
Sul;RS;;43;;;;20/04/2020;17;11377239;889;35;27;3;;;
Sul;RS;;43;;;;21/04/2020;17;11377239;904;15;27;0;;;
Sul;RS;;43;;;;22/04/2020;17;11377239;923;19;27;0;;;
Sul;RS;;43;;;;23/04/2020;17;11377239;994;71;29;2;;;
Sul;RS;;43;;;;24/04/2020;17;11377239;1061;67;31;2;;;
Sul;RS;;43;;;;25/04/2020;17;11377239;1096;35;34;3;;;
Sul;RS;;43;;;;26/04/2020;18;11377239;1166;70;35;1;;;
Sul;RS;;43;;;;27/04/2020;18;11377239;1228;62;42;7;;;
Sul;RS;;43;;;;28/04/2020;18;11377239;1286;58;45;3;;;
Sul;RS;;43;;;;29/04/2020;18;11377239;1368;82;50;5;;;
Sul;RS;;43;;;;30/04/2020;18;11377239;1466;98;51;1;;;
Sul;RS;;43;;;;01/05/2020;18;11377239;1529;63;58;7;;;
Sul;RS;;43;;;;02/05/2020;18;11377239;1619;90;62;4;;;
Sul;RS;;43;;;;03/05/2020;19;11377239;1666;47;65;3;;;
Sul;RS;;43;;;;04/05/2020;19;11377239;1711;45;74;9;;;
Sul;RS;;43;;;;05/05/2020;19;11377239;1815;104;79;5;;;
Sul;RS;;43;;;;06/05/2020;19;11377239;2050;235;87;8;;;
Sul;RS;;43;;;;07/05/2020;19;11377239;2129;79;90;3;;;
Sul;RS;;43;;;;08/05/2020;19;11377239;2447;318;91;1;;;
Sul;RS;;43;;;;09/05/2020;19;11377239;2493;46;95;4;;;
Sul;RS;;43;;;;10/05/2020;20;11377239;2542;49;97;2;;;
Sul;RS;;43;;;;11/05/2020;20;11377239;2576;34;105;8;;;
Sul;RS;;43;;;;12/05/2020;20;11377239;2917;341;111;6;;;
Sul;RS;;43;;;;13/05/2020;20;11377239;2917;0;111;0;;;
Sul;RS;;43;;;;14/05/2020;20;11377239;2997;80;120;9;;;
Sul;RS;;43;;;;15/05/2020;20;11377239;3597;600;126;6;;;
Sul;RS;;43;;;;16/05/2020;20;11377239;3695;98;132;6;;;
Sul;RS;;43;;;;17/05/2020;21;11377239;3735;40;142;10;;;
Sul;RS;;43;;;;18/05/2020;21;11377239;3735;0;144;2;;;
Sul;RS;;43;;;;19/05/2020;21;11377239;3750;15;151;7;;;
Sul;RS;;43;;;;20/05/2020;21;11377239;4973;1223;161;10;;;
Sul;RS;;43;;;;21/05/2020;21;11377239;5473;500;166;5;;;
Sul;RS;;43;;;;22/05/2020;21;11377239;5918;445;172;6;;;
Sul;RS;;43;;;;23/05/2020;21;11377239;6336;418;176;4;;;
Sul;RS;;43;;;;24/05/2020;22;11377239;6470;134;180;4;;;
Sul;RS;;43;;;;25/05/2020;22;11377239;6559;89;197;17;;;
Sul;RS;;43;;;;26/05/2020;22;11377239;6785;226;203;6;;;
Sul;RS;;43;;;;27/05/2020;22;11377239;7048;263;209;6;;;
Sul;RS;;43;;;;28/05/2020;22;11377239;8234;1186;213;4;;;
Sul;RS;;43;;;;29/05/2020;22;11377239;8234;0;213;0;;;
Sul;RS;;43;;;;30/05/2020;22;11377239;9242;1008;218;5;;;
Sul;RS;;43;;;;31/05/2020;23;11377239;9332;90;224;6;;;
Sul;RS;;43;;;;01/06/2020;23;11377239;9332;0;232;8;;;
Sul;RS;;43;;;;02/06/2020;23;11377239;9919;587;245;13;;;
Sul;RS;;43;;;;03/06/2020;23;11377239;10398;479;258;13;;;
Sul;RS;;43;;;;04/06/2020;23;11377239;11010;612;265;7;;;
Sul;RS;;43;;;;05/06/2020;23;11377239;11583;573;276;11;;;
Sul;RS;;43;;;;06/06/2020;23;11377239;12037;454;283;7;;;
Sul;RS;;43;;;;07/06/2020;24;11377239;12135;98;286;3;;;
Sul;RS;;43;;;;08/06/2020;24;11377239;12250;115;291;5;;;
Sul;RS;;43;;;;09/06/2020;24;11377239;12802;552;301;10;;;
Sul;RS;;43;;;;10/06/2020;24;11377239;13619;817;316;15;;;
Sul;RS;;43;;;;11/06/2020;24;11377239;14168;549;323;7;;;
Sul;RS;;43;;;;12/06/2020;24;11377239;14384;216;337;14;;;
Sul;RS;;43;;;;13/06/2020;24;11377239;14627;243;344;7;;;
Sul;RS;;43;;;;14/06/2020;25;11377239;14661;34;350;6;;;
Sul;RS;;43;;;;15/06/2020;25;11377239;15438;777;360;10;;;
Sul;RS;;43;;;;16/06/2020;25;11377239;16471;1033;374;14;;;
Sul;RS;;43;;;;17/06/2020;25;11377239;17128;657;387;13;;;
Sul;RS;;43;;;;18/06/2020;25;11377239;17822;694;406;19;;;
Sul;RS;;43;;;;19/06/2020;25;11377239;18587;765;423;17;;;
Sul;RS;;43;;;;20/06/2020;25;11377239;19138;551;430;7;;;
Sul;RS;;43;;;;21/06/2020;26;11377239;19348;210;434;4;;;
Sul;RS;;43;;;;22/06/2020;26;11377239;19710;362;458;24;;;
Sul;RS;;43;;;;23/06/2020;26;11377239;20864;1154;477;19;;;
Sul;RS;;43;;;;24/06/2020;26;11377239;22009;1145;500;23;;;
Sul;RS;;43;;;;25/06/2020;26;11377239;23060;1051;500;0;;;
Sul;RS;;43;;;;26/06/2020;26;11377239;24114;1054;540;40;;;
Sul;RS;;43;;;;27/06/2020;26;11377239;25000;886;554;14;;;
Sul;RS;;43;;;;28/06/2020;27;11377239;25243;243;559;5;;;
Sul;RS;;43;;;;29/06/2020;27;11377239;25659;416;582;23;;;
Sul;RS;;43;;;;30/06/2020;27;11377239;26941;1282;614;32;;;
Sul;RS;;43;;;;01/07/2020;27;11377239;28171;1230;636;22;;;
Sul;RS;;43;;;;02/07/2020;27;11377239;29195;1024;663;27;;;
Sul;RS;;43;;;;03/07/2020;27;11377239;30371;1176;690;27;;;
Sul;RS;;43;;;;04/07/2020;27;11377239;31619;1248;715;25;;;
Sul;RS;;43;;;;05/07/2020;28;11377239;31955;336;727;12;;;
Sul;RS;;43;;;;06/07/2020;28;11377239;32401;446;759;32;;;
Sul;RS;;43;;;;07/07/2020;28;11377239;33800;1399;791;32;;;
Sul;RS;;43;;;;08/07/2020;28;11377239;35557;1757;825;34;;;
Sul;RS;;43;;;;09/07/2020;28;11377239;36434;877;870;45;;;
Sul;RS;;43;;;;10/07/2020;28;11377239;37490;1056;919;49;;;
Sul;RS;;43;;;;11/07/2020;28;11377239;38720;1230;943;24;;;
Sul;RS;;43;;;;12/07/2020;29;11377239;39240;520;962;19;;;
Sul;RS;;43;;;;13/07/2020;29;11377239;39656;416;995;33;;;
Sul;RS;;43;;;;14/07/2020;29;11377239;40993;1337;1060;65;;;
Sul;RS;;43;;;;15/07/2020;29;11377239;42239;1246;1101;41;;;
Sul;RS;;43;;;;16/07/2020;29;11377239;45344;3105;1141;40;;;
Sul;RS;;43;;;;17/07/2020;29;11377239;46710;1366;1166;25;;;
Sul;RS;;43;;;;18/07/2020;29;11377239;46847;137;1229;63;;;
Sul;RS;;43;;;;19/07/2020;30;11377239;47113;266;1252;23;;;
Sul;RS;;43;;;;20/07/2020;30;11377239;47449;336;1285;33;;;
Sul;RS;;43;;;;21/07/2020;30;11377239;49840;2391;1349;64;;;
Sul;RS;;43;;;;22/07/2020;30;11377239;53073;3233;1397;48;;;
Sul;RS;;43;;;;23/07/2020;30;11377239;54841;1768;1456;59;;;
Sul;RS;;43;;;;24/07/2020;30;11377239;57007;2166;1494;38;;;
Sul;RS;;43;;;;25/07/2020;30;11377239;59118;2111;1554;60;;;
Sul;RS;;43;;;;26/07/2020;31;11377239;59779;661;1571;17;;;
Sul;RS;;43;;;;27/07/2020;31;11377239;60044;265;1611;40;;;
Sul;RS;;43;;;;28/07/2020;31;11377239;62347;2303;1680;69;;;
Sul;RS;;43;;;;29/07/2020;31;11377239;64496;2149;1750;70;;;
Sul;RS;;43;;;;30/07/2020;31;11377239;66473;1977;1825;75;;;
Sul;RS;;43;;;;31/07/2020;31;11377239;66692;219;1876;51;;;
Sul;RS;;43;;;;01/08/2020;31;11377239;70456;3764;1947;71;;;
Sul;RS;;43;;;;02/08/2020;32;11377239;71040;584;1974;27;;;
Sul;RS;;43;;;;03/08/2020;32;11377239;71479;439;2016;42;;;
Sul;RS;;43;;;;04/08/2020;32;11377239;73618;2139;2099;83;;;
Sul;RS;;43;;;;05/08/2020;32;11377239;76563;2945;2163;64;;;
Sul;RS;;43;;;;06/08/2020;32;11377239;78837;2274;2231;68;;;
Sul;RS;;43;;;;07/08/2020;32;11377239;79026;189;2282;51;;;
Sul;RS;;43;;;;08/08/2020;32;11377239;83595;4569;2346;64;;;
Sul;RS;;43;;;;09/08/2020;33;11377239;83991;396;2360;14;;;
Sul;RS;;43;;;;10/08/2020;33;11377239;84034;43;2417;57;;;
Sul;RS;;43;;;;11/08/2020;33;11377239;87415;3381;2472;55;;;
Sul;RS;;43;;;;12/08/2020;33;11377239;90049;2634;2540;68;;;
Sul;RS;;43;;;;13/08/2020;33;11377239;92560;2511;2584;44;;;
Sul;RS;;43;;;;14/08/2020;33;11377239;95142;2582;2631;47;;;
